LONGITUDE,LATITUDE,id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,geometry
-79.54391539,43.63239737,7630471,17173,BP-26169,5485,Dundas St W,Dundas St W,South,Shorncliffe Rd,East,,3,,Ring,Existing,0,301256.394,4832496.176,"{u'type': u'Point', u'coordinates': (-79.5439153887, 43.6323973749)}"
-79.5305736,43.59532986,7630472,17174,BP-26172,3468,Lake Shore Blvd W,Lake Shore Blvd W,North,Thirty First St,North,,3,Long Branch,Ring,Existing,0,302331.449,4828377.73,"{u'type': u'Point', u'coordinates': (-79.5305736056, 43.5953298636)}"
-79.51893799,43.5976609,7630473,17175,BP-26174,3197,Lake Shore Blvd W,Lake Shore Blvd W,South,Twentieth St,East,,3,,Ring,Existing,0,303270.982,4828636.413,"{u'type': u'Point', u'coordinates': (-79.5189379915, 43.5976609044)}"
-79.51885437,43.59788321,7630474,17176,BP-26176,3180,Lake Shore Blvd W,Lake Shore Blvd W,North,Twentieth St,East,,3,,Ring,Existing,0,303277.739,4828661.108,"{u'type': u'Point', u'coordinates': (-79.5188543706, 43.5978832088)}"
-79.51776929,43.59817901,7630475,17177,BP-26184,3170,Lake Shore Blvd W,Lake Shore Blvd W,North,Nineteenth St,East,,3,,Ring,Existing,0,303365.353,4828693.951,"{u'type': u'Point', u'coordinates': (-79.5177692911, 43.5981790171)}"
-79.50866062,43.59989402,7630476,17178,BP-26211,3025,Lake Shore Blvd W,Tenth St,West,Lake Shore Blvd W,South,,3,Lakeshore Village,Ring,Existing,0,304100.784,4828884.359,"{u'type': u'Point', u'coordinates': (-79.5086606151, 43.5998940166)}"
-79.38931214,43.66903046,7630477,17179,BP-20043,1170,Bay St,Bay St,West,Bloor St W,South,,11,Bloor-Yorkville,Ring,Existing,0,313726.162,4836570.92,"{u'type': u'Point', u'coordinates': (-79.3893121329, 43.6690304613)}"
-79.38889883,43.66860762,7630478,17180,BP-20053,44,Charles St W,Bay St,East,Charles St W,North,,11,Bloor Street,Ring,Existing,0,313759.555,4836523.989,"{u'type': u'Point', u'coordinates': (-79.3888988267, 43.6686076189)}"
-79.38902931,43.66891224,7630479,17181,BP-20062,44,Charles St W,Bay St,East,Charles St W,North,,11,Bloor Street,Ring,Existing,0,313748.987,4836557.816,"{u'type': u'Point', u'coordinates': (-79.3890293119, 43.6689122337)}"
-79.39607337,43.64753399,7630480,17182,BP-20080,423,Richmond St W,Spadina Ave,West,Camden St,North,,10,,Ring,Existing,0,313183.908,4834182.076,"{u'type': u'Point', u'coordinates': (-79.396073375, 43.6475339919)}"
-79.39612772,43.64766595,7630481,17183,BP-20083,423,Richmond St W,Spadina Ave,West,Richmond St W,West,,10,,Ring,Existing,0,313179.505,4834196.73,"{u'type': u'Point', u'coordinates': (-79.396127727, 43.6476659473)}"
-79.39596846,43.64724495,7630482,17184,BP-20085,116A,Spadina Ave,Spadina Ave,West,Camden St,South,,10,,Ring,Existing,0,313192.412,4834149.976,"{u'type': u'Point', u'coordinates': (-79.3959684586, 43.6472449526)}"
-79.39555064,43.64622926,7630483,17185,BP-20095,82,Spadina Ave,Spadina Ave,West,Oxley St,West,,10,,Ring,Existing,0,313226.26,4834037.181,"{u'type': u'Point', u'coordinates': (-79.3955506419, 43.6462292625)}"
-79.39493008,43.64463419,7630484,17186,BP-20105,44,Spadina Ave,Spadina Ave,West,Ln 2 S King E Spadina,South,,10,,Ring,Existing,0,313276.547,4833860.041,"{u'type': u'Point', u'coordinates': (-79.3949300797, 43.6446341914)}"
-79.39650914,43.64211147,7630485,17187,BP-20119,450,Front St W,Front St W,North,Draper St,East,,10,,Ring,Existing,0,313149.506,4833579.622,"{u'type': u'Point', u'coordinates': (-79.3965091303, 43.6421114762)}"
-79.39796911,43.64700484,7630486,17188,BP-20147,44,Camden St,Camden St,North,Brant St,East,,10,,Ring,Existing,0,313031.048,4834123.101,"{u'type': u'Point', u'coordinates': (-79.3979691177, 43.6470048441)}"
-79.39753773,43.64640541,7630487,17189,BP-20156,434,Adelaide St W,Adelaide St W,North,Brant St,East,,10,,Ring,Existing,0,313065.931,4834056.55,"{u'type': u'Point', u'coordinates': (-79.397537732, 43.6464054083)}"
-79.44296245,43.63927441,7630488,17190,BP-20176,1539,Queen St W,Queen St W,South,Wilson Park Rd,West,,4,Parkdale Village,Ring,Existing,0,309401.93,4833260.817,"{u'type': u'Point', u'coordinates': (-79.4429624534, 43.6392744082)}"
-79.44095928,43.63967055,7630489,17191,BP-20185,1501,Queen St W,Queen St W,South,Sorauren Ave,South,,4,Parkdale Village,Ring,Existing,0,309563.52,4833304.94,"{u'type': u'Point', u'coordinates': (-79.440959276, 43.639670559)}"
-79.43901426,43.64005662,7630490,17192,BP-20189,1475,Queen St W,Queen St W,South,Fuller Ave,South,,4,Parkdale Village,Ring,Existing,0,309720.416,4833347.943,"{u'type': u'Point', u'coordinates': (-79.439014262, 43.6400566242)}"
-79.436274,43.6406061,7630491,17193,BP-20199,1385A,Queen St W,Queen St W,South,Close Ave,West,,4,Parkdale Village,Ring,Existing,0,309941.458,4833409.153,"{u'type': u'Point', u'coordinates': (-79.4362739923, 43.6406061038)}"
-79.43294419,43.64068385,7630492,17194,BP-20212,220,Cowan Ave,Cowan Ave,West,Milky Way,South,,4,,Ring,Existing,0,310210.101,4833418.002,"{u'type': u'Point', u'coordinates': (-79.4329441994, 43.6406838523)}"
-79.4263297,43.63651625,7630493,17195,BP-20308,219,Dufferin St,Dufferin St,East,Temple Ave,North,,10,,Ring,Existing,0,310744.174,4832955.458,"{u'type': u'Point', u'coordinates': (-79.4263296939, 43.6365162469)}"
-79.39565173,43.64750949,7630494,17196,BP-20324,139,Spadina Ave,Spadina Ave,East,Camden St,East,,10,Toronto Entertainment District,Ring,Existing,0,313217.926,4834179.397,"{u'type': u'Point', u'coordinates': (-79.3956517315, 43.6475094931)}"
-79.39561586,43.6474237,7630495,17197,BP-20330,139,Spadina Ave,Spadina Ave,East,Camden St,East,,10,Toronto Entertainment District,Ring,Existing,0,313220.832,4834169.87,"{u'type': u'Point', u'coordinates': (-79.3956158574, 43.6474237043)}"
-79.43169657,43.64153404,7630496,17199,BP-20229,1273,Queen St W,Queen St W,South,Elm Grove Ave,West,,4,Parkdale Village,Ring,Existing,0,310310.683,4833512.535,"{u'type': u'Point', u'coordinates': (-79.4316965671, 43.6415340407)}"
-79.43110257,43.64165322,7630497,17200,BP-20233,1261,Queen St W,Queen St W,South,Elm Grove Ave,East,,4,Parkdale Village,Ring,Existing,0,310358.595,4833525.815,"{u'type': u'Point', u'coordinates': (-79.4311025746, 43.6416532225)}"
-79.42209854,43.63976662,7630498,17201,BP-20252,137,Jefferson Ave,Jefferson Ave,East,King St W,South,,10,Liberty Village,Ring,Existing,0,311085.231,4833316.866,"{u'type': u'Point', u'coordinates': (-79.4220985369, 43.6397666127)}"
-79.42121032,43.63697996,7630499,17202,BP-20277,30,Jefferson Ave,Jefferson Ave,West,Ln S Liberty E Jefferson,South,,10,Liberty Village,Ring,Existing,0,311157.188,4833007.353,"{u'type': u'Point', u'coordinates': (-79.4212103168, 43.6369799599)}"
-79.5216115,43.64497802,7630500,17203,BP-26546,3343,Bloor St W,Bloor St W,South,Lothian Ave,West,,3,,Ring,Existing,0,303056.496,4833893.101,"{u'type': u'Point', u'coordinates': (-79.5216114977, 43.6449780196)}"
-79.50222623,43.62653415,7630501,17204,BP-26560,736B,The Queensway,The Queensway,North,Royal York Rd,East,,3,shoptheQueensway.com,Ring,Existing,0,304620.345,4831843.873,"{u'type': u'Point', u'coordinates': (-79.5022262216, 43.6265341517)}"
-79.51428679,43.64759414,7630502,17205,BP-26575,36,Brentwood Rd N,Birchview Blvd,South,Brentwood Rd N,West,,3,,Ring,Existing,0,303647.466,4834183.609,"{u'type': u'Point', u'coordinates': (-79.5142867851, 43.647594139)}"
-79.50334757,43.62607213,7630503,17206,BP-26581,747,The Queensway,The Queensway,South,Uno Dr,East,,3,shoptheQueensway.com,Ring,Existing,0,304529.85,4831792.548,"{u'type': u'Point', u'coordinates': (-79.5033475782, 43.6260721275)}"
-79.34063909,43.67967142,7630504,17207,BP-27220,843,Danforth Ave,Danforth Ave,South,Langford Ave,South,,14,Greektown on the Danforth,Ring,Existing,0,317649.015,4837759.463,"{u'type': u'Point', u'coordinates': (-79.340639085, 43.6796714272)}"
-79.34586581,43.67864781,7630505,17208,BP-27244,617,Danforth Ave,Danforth Ave,South,Gough Ave,East,,14,Greektown on the Danforth,Ring,Existing,0,317227.804,4837644.949,"{u'type': u'Point', u'coordinates': (-79.3458658071, 43.6786478178)}"
-79.33674,43.67972238,7630506,17209,BP-27257,118,Chatham Ave,Chatham Ave,South,Phin Ave,West,,14,,Ring,Existing,0,317963.381,4837765.735,"{u'type': u'Point', u'coordinates': (-79.3367399984, 43.6797223811)}"
-79.34422031,43.67754206,7630507,17210,BP-27273,659,Pape Ave,Pape Ave,East,Harcourt Ave,North,,14,,Ring,Existing,0,317360.71,4837522.352,"{u'type': u'Point', u'coordinates': (-79.344220319, 43.6775420529)}"
-79.34489241,43.67871048,7630508,17211,BP-27279,649,Danforth Ave,Pape Ave,West,Danforth Ave,South,,14,Greektown on the Danforth,Ring,Existing,0,317306.276,4837652.057,"{u'type': u'Point', u'coordinates': (-79.3448924072, 43.6787104825)}"
-79.33942371,43.67518048,7630509,17212,BP-27280,86,Blake St,Blake St,West,Shudell Ave,West,,14,,Ring,Existing,0,317747.975,4837260.731,"{u'type': u'Point', u'coordinates': (-79.3394237024, 43.6751804816)}"
-79.34070535,43.67965876,7630510,17213,BP-27284,843,Danforth Ave,Danforth Ave,South,Langford Ave,South,,14,Greektown on the Danforth,Ring,Existing,0,317643.675,4837758.046,"{u'type': u'Point', u'coordinates': (-79.3407053482, 43.6796587647)}"
-79.34271537,43.67927164,7630511,17214,BP-27288,745,Danforth Ave,Danforth Ave,South,Eaton Ave,East,,14,Greektown on the Danforth,Ring,Existing,0,317481.691,4837714.73,"{u'type': u'Point', u'coordinates': (-79.342715378, 43.6792716471)}"
-79.39699508,43.6507929,7630512,17216,BP-27309,215,Spadina Ave,Spadina Ave,East,Sullivan St,East,,10,Chinatown,Ring,Existing,0,313109.103,4834544.03,"{u'type': u'Point', u'coordinates': (-79.396995086, 43.6507929053)}"
-79.39593327,43.6481041,7630513,17217,BP-27312,414,Richmond St W,Spadina Ave,East,Richmond St W,North,,10,Toronto Entertainment District,Ring,Existing,0,313195.131,4834245.426,"{u'type': u'Point', u'coordinates': (-79.3959332708, 43.6481041009)}"
-79.39931335,43.6566268,7630514,17219,BP-27320,397,Spadina Ave,Spadina Ave,East,Oxford St,South,,11,Chinatown,Ring,Existing,0,312921.309,4835191.914,"{u'type': u'Point', u'coordinates': (-79.3993133532, 43.6566268048)}"
-79.39939747,43.65685425,7630515,17220,BP-27321,405,Spadina Ave,Spadina Ave,East,Oxford St,East,,11,Chinatown,Ring,Existing,0,312914.493,4835217.174,"{u'type': u'Point', u'coordinates': (-79.3993974771, 43.656854253)}"
-79.39392746,43.65902418,7630516,17221,BP-27327,175,College St,College St,South,Kings College Rd,East,,11,,Ring,Existing,0,313355.39,4835458.791,"{u'type': u'Point', u'coordinates': (-79.3939274688, 43.659024187)}"
-79.39840549,43.65813461,7630517,17222,BP-27341,239,College St,College St,South,Huron St,West,,11,,Ring,Existing,0,312994.331,4835359.512,"{u'type': u'Point', u'coordinates': (-79.3984054964, 43.6581346097)}"
-79.39673139,43.65845335,7630518,17223,BP-27349,219,College St,College St,South,Ross St,East,,11,,Ring,Existing,0,313129.316,4835395.089,"{u'type': u'Point', u'coordinates': (-79.3967313866, 43.6584533506)}"
-79.39678491,43.65030416,7630519,17224,BP-27360,197,Spadina Ave,Spadina Ave,East,Phoebe St,North,,10,,Ring,Existing,0,313126.125,4834489.755,"{u'type': u'Point', u'coordinates': (-79.3967849075, 43.6503041669)}"
-79.39685063,43.65044457,7630520,17225,BP-27366,197,Spadina Ave,Spadina Ave,East,Phoebe St,North,,10,,Ring,Existing,0,313120.804,4834505.347,"{u'type': u'Point', u'coordinates': (-79.3968506291, 43.6504445754)}"
-79.39848128,43.65459046,7630521,17226,BP-27369,337,Spadina Ave,Spadina Ave,East,St Andrew St,North,,11,Chinatown,Ring,Existing,0,312988.7,4834965.769,"{u'type': u'Point', u'coordinates': (-79.3984812813, 43.654590458)}"
-79.39628159,43.64903882,7630522,17227,BP-27376,378,Queen St W,Spadina Ave,East,Queen St W,North,,10,Queen Street West,Ring,Existing,0,313166.902,4834349.233,"{u'type': u'Point', u'coordinates': (-79.3962815914, 43.649038822)}"
-79.39694302,43.65065469,7630523,17228,BP-27382,215,Spadina Ave,Spadina Ave,East,Sullivan St,South,,10,,Ring,Existing,0,313113.322,4834528.68,"{u'type': u'Point', u'coordinates': (-79.396943021, 43.6506546875)}"
-79.3969947,43.65078095,7630524,17229,BP-27384,215,Spadina Ave,Spadina Ave,East,Sullivan St,South,,10,Chinatown,Ring,Existing,0,313109.136,4834542.702,"{u'type': u'Point', u'coordinates': (-79.3969946974, 43.6507809511)}"
-79.39831558,43.65416405,7630525,17230,BP-27396,323,Spadina Ave,Spadina Ave,East,St Andrew St,South,,11,Chinatown,Ring,Existing,0,313002.124,4834918.414,"{u'type': u'Point', u'coordinates': (-79.3983155779, 43.6541640516)}"
-79.39843724,43.65445528,7630526,17231,BP-27401,323,Spadina Ave,Spadina Ave,East,St Andrew St,East,,11,Chinatown,Ring,Existing,0,312992.271,4834950.756,"{u'type': u'Point', u'coordinates': (-79.3984372379, 43.6544552816)}"
-79.39767103,43.65247788,7630527,17232,BP-27421,267,Spadina Ave,Spadina Ave,East,Willison Sq,North,,10,Chinatown,Ring,Existing,0,313054.346,4834731.154,"{u'type': u'Point', u'coordinates': (-79.3976710277, 43.6524778826)}"
-79.39696806,43.65079687,7630528,17233,BP-27423,215,Spadina Ave,Sullivan St,South,Spadina Ave,East,,10,Chinatown,Ring,Existing,0,313111.282,4834544.473,"{u'type': u'Point', u'coordinates': (-79.396968067, 43.6507968685)}"
-79.39729234,43.65835251,7630529,17234,BP-27435,223,College St,College St,South,Ross St,West,,11,,Ring,Existing,0,313084.085,4835383.83,"{u'type': u'Point', u'coordinates': (-79.3972923419, 43.6583525098)}"
-79.39849347,43.65465358,7630530,17235,BP-27448,337,Spadina Ave,Spadina Ave,East,St Andrew St,North,,11,Chinatown,Ring,Existing,0,312987.709,4834972.78,"{u'type': u'Point', u'coordinates': (-79.3984934608, 43.6546535773)}"
-79.36556459,43.65959254,7630531,17237,BP-34551,325,Parliament St,Dundas St E,North,Arnold Ave,West,,13,,Ring,Existing,0,315642.925,4835525.247,"{u'type': u'Point', u'coordinates': (-79.3655645938, 43.6595925438)}"
-79.36115813,43.66066714,7630532,17238,BP-34572,640,Dundas St E,Dundas St E,North,Belshaw Pl,North,,13,,Ring,Existing,0,315998.13,4835645.214,"{u'type': u'Point', u'coordinates': (-79.3611581284, 43.6606671411)}"
-79.36350821,43.65315927,7630533,17240,BP-34618,86,Parliament St,Parliament St,West,Adelaide St E Parliament Ramp,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315809.959,4834810.817,"{u'type': u'Point', u'coordinates': (-79.3635082047, 43.653159272)}"
-79.39891226,43.66010161,7630534,17242,BP-32509,22,Russell St,Russell St,North,Huron St,North,,11,,Ring,Existing,0,312953.191,4835577.985,"{u'type': u'Point', u'coordinates': (-79.3989122561, 43.6601016102)}"
-79.39952856,43.65984425,7630535,17243,BP-32511,33,Russell St,Russell St,South,Spadina Cres,East,,11,,Ring,Existing,0,312903.518,4835549.333,"{u'type': u'Point', u'coordinates': (-79.3995285584, 43.659844247)}"
-79.32843875,43.66372461,7630536,17244,BP-32519,1296,Queen St E,Queen St E,North,Agnes Lane,West,,14,Leslieville,Ring,Existing,0,318636.372,4835989.818,"{u'type': u'Point', u'coordinates': (-79.3284387456, 43.6637246165)}"
-79.32045342,43.66552964,7630537,17245,BP-32525,1512,Queen St E,Queen St E,North,Kent Rd,West,,14,,Ring,Existing,0,319279.953,4836191.709,"{u'type': u'Point', u'coordinates': (-79.3204534167, 43.665529642)}"
-79.32829705,43.66375814,7630538,17246,BP-32544,1300,Queen St E,Queen St E,North,Agnes Lane,West,,14,Leslieville,Ring,Existing,0,318647.792,4835993.566,"{u'type': u'Point', u'coordinates': (-79.3282970501, 43.6637581407)}"
-79.32875803,43.6635153,7630539,17247,BP-32546,1275,Queen St E,Queen St E,South,Hastings Ave,East,,14,Leslieville,Ring,Existing,0,318610.67,4835966.511,"{u'type': u'Point', u'coordinates': (-79.3287580272, 43.663515301)}"
-79.32661285,43.66413939,7630540,17248,BP-32555,1342,Queen St E,Queen St E,North,Hiltz Ave,West,,14,Leslieville,Ring,Existing,0,318783.534,4836036.203,"{u'type': u'Point', u'coordinates': (-79.3266128471, 43.6641393886)}"
-79.38514478,43.67203924,7630541,17249,BP-32559,808,Church St,Church St,South,Ln N Asquith W Church,South,,11,,Ring,Existing,0,314061.766,4836905.636,"{u'type': u'Point', u'coordinates': (-79.3851447761, 43.6720392388)}"
-79.38477716,43.67185115,7630542,17250,BP-32563,802,Church St,Park Rd,West,Asquith Ave,North,,11,Bloor-Yorkville,Ring,Existing,0,314091.439,4836884.781,"{u'type': u'Point', u'coordinates': (-79.3847771609, 43.6718511462)}"
-79.38699507,43.67127398,7630543,17251,BP-32567,773,Yonge St,Asquith Ave,South,Yonge St,East,,11,Bloor-Yorkville,Ring,Existing,0,313912.677,4836820.415,"{u'type': u'Point', u'coordinates': (-79.3869950655, 43.6712739809)}"
-79.38498178,43.6718044,7630544,17252,BP-32569,808,Church St,Asquith Ave,North,Park Rd,West,,11,Bloor-Yorkville,Ring,Existing,0,314074.946,4836879.566,"{u'type': u'Point', u'coordinates': (-79.3849817793, 43.6718044104)}"
-79.3832267,43.67151253,7630545,17253,BP-32576,160,Bloor St E,Church St,East,Bloor St E,North,,11,Bloor Street,Ring,Existing,0,314216.519,4836847.337,"{u'type': u'Point', u'coordinates': (-79.3832267044, 43.6715125272)}"
-79.38507489,43.67203851,7630546,17254,BP-32592,808,Church St,Church St,South,Ln N Asquith W Church,South,,11,,Ring,Existing,0,314067.401,4836905.563,"{u'type': u'Point', u'coordinates': (-79.3850748978, 43.6720385115)}"
-79.38478549,43.67184986,7630547,17255,BP-32598,802,Church St,Park Rd,West,Asquith Ave,North,,11,Bloor-Yorkville,Ring,Existing,0,314090.767,4836884.638,"{u'type': u'Point', u'coordinates': (-79.3847854968, 43.6718498674)}"
-79.38988627,43.67096937,7630548,17256,BP-32608,1235,Bay St,Bay St,East,Cumberland St,North,,11,Bloor-Yorkville,Ring,Existing,0,313679.577,4836786.261,"{u'type': u'Point', u'coordinates': (-79.3898862603, 43.6709693711)}"
-79.38987647,43.67094554,7630549,17257,BP-32612,70,Cumberland St,Bay St,East,Cumberland St,North,,11,Bloor-Yorkville,Ring,Existing,0,313680.37,4836783.615,"{u'type': u'Point', u'coordinates': (-79.38987647, 43.6709455442)}"
-79.39074859,43.66969985,7630550,17258,BP-32616,10,Bellair St,Bellair St,West,Bloor St W,North,,11,Bloor Street,Ring,Existing,0,313610.224,4836645.133,"{u'type': u'Point', u'coordinates': (-79.3907485947, 43.669699859)}"
-79.39163959,43.6719297,7630551,17259,BP-32619,86,Scollard St,Scollard St,North,Bay St,West,,11,Bloor-Yorkville,Ring,Existing,0,313538.049,4836892.763,"{u'type': u'Point', u'coordinates': (-79.3916395909, 43.671929706)}"
-79.36191254,43.64619374,7630552,17260,BP-34621,263,Queens Quay E,Merchants' Wharf,West,Queens Quay E,South,,10,,Ring,Existing,0,315939.959,4834037.199,"{u'type': u'Point', u'coordinates': (-79.361912538, 43.6461937407)}"
-79.36932199,43.65378615,7630553,17261,BP-34622,116A,Sherbourne St,Sherbourne St,West,Britain St,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315340.887,4834879.706,"{u'type': u'Point', u'coordinates': (-79.3693219873, 43.6537861602)}"
-79.37082278,43.64770194,7630554,17262,BP-34651,18,Lower Jarvis St,Lower Jarvis St,West,Wilton St,South,,10,St. Lawrence Market Neighbourhood,Ring,Existing,0,315220.88,4834203.594,"{u'type': u'Point', u'coordinates': (-79.3708227846, 43.6477019387)}"
-79.37081251,43.65367183,7630555,17263,BP-34667,31,Britain St,Britain St,South,George St,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315220.677,4834866.816,"{u'type': u'Point', u'coordinates': (-79.3708125057, 43.6536718269)}"
-79.36452792,43.65263276,7630556,17264,BP-34673,67,Berkeley St,Berkeley St,East,Adelaide St E,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315727.8,4834752.19,"{u'type': u'Point', u'coordinates': (-79.3645279232, 43.6526327625)}"
-79.37064549,43.64801918,7630557,17265,BP-34677,85,Lower Jarvis St,Lower Jarvis St,East,Wilton St,East,,10,St. Lawrence Market Neighbourhood,Ring,Existing,0,315235.127,4834238.86,"{u'type': u'Point', u'coordinates': (-79.370645498, 43.6480191804)}"
-79.37010113,43.65429962,7630558,17266,BP-34685,219,Queen St E,Queen St E,South,Stonecutters Lane,West,,13,,Ring,Existing,0,315277.95,4834936.65,"{u'type': u'Point', u'coordinates': (-79.3701011262, 43.6542996213)}"
-79.30178829,43.69144654,7630559,17267,BP-34703,73,Barrington Ave,Barrington Ave,East,Doncaster Ave,South,,19,,Ring,Existing,0,320778.367,4839074.37,"{u'type': u'Point', u'coordinates': (-79.3017882907, 43.6914465392)}"
-79.42579147,43.64940568,7630560,17268,BP-41610,1305,Dundas St W,Dundas St W,South,Coolmine Rd,South,,9,Little Portugal,Ring,Existing,0,310786.321,4834387.437,"{u'type': u'Point', u'coordinates': (-79.4257914728, 43.6494056754)}"
-79.47375638,43.65179089,7630561,17269,BP-22650,2178,Bloor St W,Bloor St W,North,Glendonwynne Rd,East,,4,Bloor West Village,Ring,Existing,0,306916.96,4834650.08,"{u'type': u'Point', u'coordinates': (-79.4737563852, 43.6517908938)}"
-79.47408448,43.66545142,7630562,17270,BP-22843,19,St John's Rd,Dundas St W,South,St John's Rd,South,,4,,Ring,Existing,0,306890.02,4836167.681,"{u'type': u'Point', u'coordinates': (-79.4740844814, 43.6654514238)}"
-79.42951018,43.6385768,7630563,17271,BP-23017,1250,King St W,King St W,North,Tyndall Ave,West,,4,,Ring,Existing,0,310487.359,4833184.151,"{u'type': u'Point', u'coordinates': (-79.429510173, 43.6385768051)}"
-79.38911701,43.64880335,7630564,17272,BP-35298,26,Duncan St,Nelson St,South,Duncan St,West,,10,Toronto Entertainment District,Rack,Existing,0,313744.9,4834323.821,"{u'type': u'Point', u'coordinates': (-79.3891170035, 43.6488033544)}"
-79.39112072,43.64911783,7630565,17273,BP-40144,150,John St,Richmond St W,North,John St,West,,10,Toronto Entertainment District,Ring,Existing,0,313583.215,4834358.543,"{u'type': u'Point', u'coordinates': (-79.3911207191, 43.6491178257)}"
-79.39656649,43.65932665,7630566,17278,BP-22702,20,St George St,St George St,West,Galbraith Rd,South,,11,,Ring,Existing,0,313142.495,4835492.124,"{u'type': u'Point', u'coordinates': (-79.3965664915, 43.6593266472)}"
-79.39658967,43.65926825,7630567,17281,BP-22761,20,St George St,St George St,West,College St,North,,11,,Ring,Existing,0,313140.633,4835485.635,"{u'type': u'Point', u'coordinates': (-79.3965896775, 43.6592682585)}"
-79.37813098,43.65437241,7630568,17285,BP-24122,37,Shuter St,Shuter St,South,Victoria Street Lane,South,,13,,Ring,Existing,0,314630.231,4834943.754,"{u'type': u'Point', u'coordinates': (-79.3781309813, 43.6543724095)}"
-79.4410736,43.65356233,7630569,17286,BP-23019,354,Lansdowne Ave,Lansdowne Ave,West,Whytock Ave,South,,9,,Ring,Existing,0,309553.2,4834848.23,"{u'type': u'Point', u'coordinates': (-79.4410736075, 43.6535623378)}"
-79.40944164,43.66148794,7630570,17288,BP-42763,219,Harbord St,Harbord St,South,Bathurst St,East,,11,,Ring,Existing,0,312103.779,4835731.018,"{u'type': u'Point', u'coordinates': (-79.4094416489, 43.6614879392)}"
-79.4294772,43.64964139,7630571,17289,BP-20016,1422,Dundas St W,Dundas St W,North,Gladstone Ave,East,,9,Little Portugal,Ring,Existing,0,310488.975,4834413.365,"{u'type': u'Point', u'coordinates': (-79.4294772019, 43.6496413959)}"
-79.42732983,43.64957668,7630572,17290,BP-20025,1346,Dundas St W,Dundas St W,North,Rusholme Rd,West,,9,Little Portugal,Ring,Existing,0,310662.207,4834406.325,"{u'type': u'Point', u'coordinates': (-79.4273298271, 43.6495766814)}"
-79.42552454,43.64952472,7630573,17291,BP-20026,1284,Dundas St W,Dundas St W,North,Coolmine Rd,East,,9,Little Portugal,Ring,Existing,0,310807.842,4834400.682,"{u'type': u'Point', u'coordinates': (-79.4255245439, 43.6495247249)}"
-79.43188869,43.64971231,7630574,17292,BP-20029,1492,Dundas St W,Dundas St W,North,Dufferin St,West,,9,Little Portugal,Ring,Existing,0,310294.437,4834421.081,"{u'type': u'Point', u'coordinates': (-79.4318886921, 43.6497123127)}"
-79.42298888,43.65888191,7630575,17297,BP-43810,386,Harbord St,Harbord St,North,Roxton Rd,East,,11,,Ring,Existing,0,311011.426,4835440.4,"{u'type': u'Point', u'coordinates': (-79.4229888841, 43.6588819155)}"
-79.42193509,43.64350024,7630576,17298,BP-43818,1081,Queen St W,Queen St W,South,Dovercourt Rd,East,,10,West Queen West,Ring,Existing,0,311098.028,4833731.662,"{u'type': u'Point', u'coordinates': (-79.4219350921, 43.6435002354)}"
-79.41919212,43.644185,7630577,17299,BP-43824,1006,Queen St W,Queen St W,North,Ln W Ossington N Queen,East,,10,West Queen West,Ring,Existing,0,311319.248,4833807.947,"{u'type': u'Point', u'coordinates': (-79.4191921225, 43.644184999)}"
-79.42018338,43.64766052,7630578,17300,BP-43827,154,Ossington Ave,Ossington Ave,West,Foxley St,South,,10,Ossington Avenue,Ring,Existing,0,311238.906,4834193.98,"{u'type': u'Point', u'coordinates': (-79.4201833821, 43.6476605205)}"
-79.43483617,43.6499042,7630579,17301,BP-41590,1590,Dundas St W,Dundas St W,North,Brock Ave,East,,9,Little Portugal,Ring,Existing,0,310056.652,4834442.208,"{u'type': u'Point', u'coordinates': (-79.4348361656, 43.6499042026)}"
-79.47879453,43.65049055,7630580,17302,BP-22840,2283A,Bloor St W,Bloor St W,South,Durie St,East,,4,Bloor West Village,Ring,Existing,0,306510.592,4834505.504,"{u'type': u'Point', u'coordinates': (-79.4787945218, 43.6504905588)}"
-79.35893331,43.67680178,7630581,17303,BP-22641,778,Broadview Ave,Broadview Ave,West,Ln N Danforth W Broadview,South,,14,Broadview Danforth,Ring,Existing,0,316174.523,4837437.989,"{u'type': u'Point', u'coordinates': (-79.3589333087, 43.6768017784)}"
-79.39234336,43.64732474,7630582,17304,BP-40118,317,Adelaide St W,Adelaide St W,South,Ln E Peter S Adelaide,West,,10,Toronto Entertainment District,Ring,Existing,0,313484.844,4834159.213,"{u'type': u'Point', u'coordinates': (-79.392343357, 43.6473247418)}"
-79.39819885,43.66318975,7630583,17307,BP-22678,110,St George St,St George St,West,Hoskin Ave,South,,11,,Ring,Existing,0,313010.31,4835921.131,"{u'type': u'Point', u'coordinates': (-79.3981988455, 43.6631897519)}"
-79.4302938,43.64966587,7630584,17321,BP-20017,1440,Dundas St W,Dundas St W,North,Gladstone Ave,West,,9,Little Portugal,Ring,Existing,0,310423.099,4834416.029,"{u'type': u'Point', u'coordinates': (-79.4302937987, 43.6496658764)}"
